id,name,citizenship,byear,bplace
17651,Dray,US,1979,"Milton,FL US"
17652,Armijo,US,1956,"Atlanta,GA US"
17653,Sims,US,1974,"Las Vegas,NV US"
17654,Tripp,US,1949,"New York,NY US"
17655,Brown,US,1947,"Centennial,CO US"
17656,Stinson,US,1974,"Chicago,IL US"
17657,Eastman,US,1966,"Camarillo,CA US"
17658,Walker,US,1970,"Eau Claire,WI US"
17659,Hale,US,1957,"Annapolis,MD US"
17660,Thrall,US,1945,"Fort Lauderdale,FL US"
17661,Boswell,US,1985,"Denver,IN US"
17662,Howe,US,1971,"Pittsburgh,PA US"
17663,Klein,US,1964,"Herlong,CA US"
17664,King,US,1948,"Hawthorne,CA US"
17665,Mitchell,US,1943,"Battle Ground,WA US"
17666,Washam,US,1976,"San Antonio,TX US"
17667,Knox,US,1963,"Rochester,NY US"
17668,Matte,US,1975,"Las Vegas,NV US"
17669,Stephens,US,1975,"Pleasantville,NJ US"
17670,Sneed,US,1971,"Rocky Mount,NC US"
17671,Sexton,US,1952,"Arlington,VA US"
17672,Klaus,US,1962,"Woodmere,NY US"
17673,Mcdonald,US,1963,"Miami,FL US"
17674,Vargas,US,1952,"Salem,NH US"
17675,Gilmore,US,1972,"Avoca,PA US"
17676,Pew,US,1964,"Raleigh,NC US"
17677,Bostic,US,1985,"Wilmington,MA US"
17678,Gallucci,US,1947,"Bethlehem,PA US"
17679,Torres,US,1963,"Phoenix,AZ US"
17680,Amaya,US,1976,"Hartford,CT US"
17681,Ranson,US,1965,"Casselberry,FL US"
17682,Wymer,US,1955,"Marquette,MI US"
17683,Wiseman,US,1972,"Louisville,IN US"
17684,Elia,US,1953,"Tulsa,OK US"
17685,Bain,US,1952,"Paris,IL US"
17686,Doman,US,1950,"Highlandville,IA US"
17687,Wittrock,US,1965,"Great Falls,MT US"
17688,Perez,US,1985,"Little Rock,AR US"
17689,Barthel,US,1950,"Rocky Mount,NC US"
17690,Fluellen,US,1972,"Wichita,KS US"
17691,Marks,US,1976,"New Castle,DE US"
17692,Handy,US,1943,"Craig,NE US"
17693,Kincade,US,1944,"Hereford,OR US"
17694,James,US,1941,"Las Vegas,NV US"
17695,Amerson,US,1940,"West Hartford,CT US"
17696,Smith,US,1972,"Panama City,FL US"
17697,Devine,US,1943,"Hoffman Estates,IL US"
17698,Newman,US,1978,"Derry,NH US"
17699,Garrison,US,1946,"Frederick,MD US"
17700,Schwartz,US,1958,"Amsterdam,NY US"
17701,Cochran,US,1976,"Branchburg,NJ US"
17702,Goodman,US,1959,"Atlanta,GA US"
17703,Smith,US,1972,"Orlando,FL US"
17704,Rutherford,US,1947,"Sunrise,FL US"
17705,Wharton,US,1980,"La Crosse,IN US"
17706,Hamdan,US,1941,"Duluth,GA US"
17707,Thompson,US,1956,"Stillman Valley,IL US"
17708,Gonzalez,US,1974,"Stockton,CA US"
17709,Leishman,US,1951,"Dayton,OH US"
17710,Purcell,US,1958,"Kenner,LA US"
17711,Freeland,US,1955,"Santa Clara,CA US"
17712,Moore,US,1957,"Carlisle,PA US"
17713,Felix,US,1946,"Newport News,VA US"
17714,Morris,US,1940,"Hollywood,FL US"
17715,Baxter,US,1970,"Northfield,MN US"
17716,Vaughn,US,1970,"Alloy,WV US"
17717,Traylor,US,1975,"Milwaukee,WI US"
17718,Hinderliter,US,1974,"Los Angeles,CA US"
17719,Holley,US,1947,"Pittsburgh,PA US"
17720,Davis,US,1953,"Redding,CA US"
17721,Outlaw,US,1968,"Harcourt,IA US"
17722,Blake,US,1942,"Scituate,RI US"
17723,Means,US,1984,"West Palm Beach,FL US"
17724,Eller,US,1945,"Manti,UT US"
17725,Deloach,US,1956,"Liverpool,NY US"
17726,Bormann,US,1975,"Tampa,FL US"
17727,Wright,US,1945,"Baltimore,MD US"
17728,Chapman,US,1969,"Grand Prairie,TX US"
17729,Corbett,US,1949,"Saint Charles,MO US"
17730,Holtz,US,1956,"Houston,TX US"
17731,Pangburn,US,1977,"Cambridge,MA US"
17732,Ayala,US,1943,"Queens,NY US"
17733,Hand,US,1943,"Philadelphia,PA US"
17734,Holland,US,1968,"Plymouth,MI US"
17735,Lawson,US,1971,"Worcester,MA US"
17736,Alberty,US,1944,"Chicago,IL US"
17737,Stevens,US,1961,"Burlington,WI US"
17738,Fitzpatrick,US,1975,"Little Rock,AR US"
17739,Bishop,US,1945,"Chico,CA US"
17740,Gwinn,US,1970,"Oakland,CA US"
17741,Collier,US,1971,"Dallas,TX US"
17742,Caballero,US,1973,"Brooklyn,NY US"
17743,Mcmillan,US,1981,"Fayetteville,NC US"
17744,Doherty,US,1964,"Beltsville,DC US"
17745,Jones,US,1981,"Fairfield,CA US"
17746,Solis,US,1978,"Cuyahoga Falls,OH US"
17747,Lesser,US,1957,"Bountiful,UT US"
17748,Moore,US,1951,"Los Angeles,CA US"
17749,Williams,US,1941,"Fort Wayne,IN US"
17750,Bailey,US,1949,"Tulsa,OK US"
17751,Donaldson,US,1945,"Evanston,IL US"
17752,Kwan,US,1980,"Philadelphia,PA US"
17753,Hayes,US,1949,"Seattle,WA US"
17754,Zhang,US,1981,"Swayzee,IN US"
17755,West,US,1943,"San Francisco,CA US"
17756,Serrano,US,1974,"Brooklyn,NY US"
17757,Draper,US,1960,"Westbury,TX US"
17758,Aston,US,1955,"Flint,MI US"
17759,Seery,US,1985,"San Antonio,TX US"
17760,Hanselman,US,1968,"Killeen,TX US"
17761,Ryan,US,1952,"Buffalo,NY US"
17762,Combs,US,1967,"Rutherford,NJ US"
17763,Ivey,US,1951,"Sioux Falls,SD US"
17764,Hawk,US,1955,"Miami,FL US"
17765,Hudspeth,US,1970,"Camden,NJ US"
17766,Mcfarland,US,1966,"Paul Smiths,NY US"
17767,Key,US,1974,"Westhampton Beach,NY US"
17768,Harris,US,1984,"Columbus,OH US"
17769,White,US,1971,"Toledo,OH US"
17770,Carter,US,1983,"Kearney,NE US"
17771,Bernardi,US,1955,"Minneapolis,MN US"
17772,Gonzales,US,1942,"Seaside,CA US"
17773,Roth,US,1963,"Burbank,CA US"
17774,Holt,US,1975,"Princeton,IL US"
17775,Trull,US,1959,"Southfield,MI US"
17776,Sanders,US,1962,"Birmingham,AL US"
17777,Rivera,US,1985,"Boca Raton,FL US"
17778,Dusek,US,1953,"Franklin,TN US"
17779,Campbell,US,1962,"Los Angeles,CA US"
17780,Shuler,US,1942,"Los Angeles,CA US"
17781,Wenzel,US,1944,"Seattle,WA US"
17782,Gordon,US,1957,"Mesa,AZ US"
17783,Hood,US,1977,"Owensboro,KY US"
17784,Bonnell,US,1963,"Stlouis,MO US"
17785,Hollingsworth,US,1940,"Minot,ND US"
17786,Riggins,US,1975,"San Jose,CA US"
17787,Fuchs,US,1950,"Sunrise,FL US"
17788,Murphy,US,1972,"Lexington,KY US"
17789,Larmon,US,1946,"Elmendorf,AK US"
17790,Link,US,1940,"Morrisville,NC US"
17791,Calloway,US,1983,"Newark,DE US"
17792,Jennings,US,1983,"Chester Heights,PA US"
17793,Tuggle,US,1970,"Moreno Valley,CA US"
17794,Watts,US,1957,"Worthington,IN US"
17795,Hernandez,US,1944,"Milwaukee,WI US"
17796,Dahle,US,1973,"Washington,DC US"
17797,Cordeiro,US,1971,"Hays,KS US"
17798,Earl,US,1982,"Miami,FL US"
17799,Adams,US,1976,"Corpus Christi,TX US"
17800,Martin,US,1943,"Greenville,SC US"
17801,Harbin,US,1944,"Schaumburg,IL US"
17802,Kitchens,US,1983,"Oconto,WI US"
17803,Sherrod,US,1976,"Clearwater,FL US"
17804,Farias,US,1957,"Randleman,NC US"
17805,Chau,US,1947,"Austin,TX US"
17806,Rayes,US,1943,"Kansas City,MO US"
17807,Tillison,US,1962,"Warrensville Heights,OH US"
17808,Vinson,US,1949,"Stone Creek,OH US"
17809,Lewis,US,1964,"Belleview,FL US"
17810,Davis,US,1959,"San Francisco,CA US"
17811,Johnson,US,1954,"New Berlin,WI US"
17812,Rea,US,1980,"Whittier,CA US"
17813,Watson,US,1960,"Geneva,IL US"
17814,Kimball,US,1945,"Tulsa,OK US"
17815,Davis,US,1977,"Chicago,IL US"
17816,Johnson,US,1981,"East Lansing,MI US"
17817,Hill,US,1980,"Bayfield,CO US"
17818,Davis,US,1976,"Los Angeles,CA US"
17819,Arnold,US,1948,"Benicia,CA US"
17820,Brown,US,1964,"Amsterdam,MO US"
17821,Kim,US,1973,"Madison,WI US"
17822,Ball,US,1944,"Victorville,CA US"
17823,Acosta,US,1956,"Oklahoma City,OK US"
17824,Dietrich,US,1942,"New Bern,NC US"
17825,Parsons,US,1981,"Hannaford,ND US"
17826,Valle,US,1957,"Anaheim,CA US"
17827,Dunn,US,1944,"Dayton,OH US"
17828,Kranz,US,1940,"Arlington,VA US"
17829,Shephard,US,1948,"Queens,NY US"
17830,Callahan,US,1973,"Batesville,AR US"
17831,Martin,US,1968,"Thomasville,NC US"
17832,Watts,US,1978,"Indianapolis,IN US"
17833,Macek,US,1965,"Jackson,MT US"
17834,Valentin,US,1966,"Danville,KY US"
17835,Hampton,US,1978,"Everett,WA US"
17836,Ranieri,US,1968,"Andover,MA US"
17837,Negrete,US,1960,"Tucson,AZ US"
17838,Porter,US,1944,"Miramar,FL US"
17839,Stuckey,US,1983,"Ajo,AZ US"
17840,Fudge,US,1967,"Metairie,LA US"
17841,Albert,US,1965,"Bristol,TN US"
17842,Woodruff,US,1976,"Pomona,CA US"
17843,Price,US,1960,"San Antonio,TX US"
17844,Siple,US,1966,"Nutley,NJ US"
17845,Cates,US,1983,"Winburne,PA US"
17846,Mcintyre,US,1980,"The Dalles,WA US"
17847,Stark,US,1952,"Phoenix,AZ US"
17848,Lopez,US,1952,"Cosmos,MN US"
17849,Logan,US,1962,"Linngrove,IN US"
17850,States,US,1982,"Hartford,CT US"
17851,Munoz,US,1967,"Plano,TX US"
17852,Wiley,US,1954,"Philadelphia,PA US"
17853,Johnson,US,1981,"Chicago,IL US"
17854,Smith,US,1976,"Independence,MO US"
17855,Moore,US,1971,"Minneapolis,MN US"
17856,Bruce,US,1968,"Rego Park Queens,NY US"
17857,Barrera,US,1968,"Louisville,KY US"
17858,Herzog,US,1942,"Jackson,MS US"
17859,Cable,US,1968,"Sattler,TX US"
17860,Calloway,US,1951,"Lancaster,CA US"
17861,Sepulveda,US,1978,"Beaumont,TX US"
17862,Mitchell,US,1941,"San Francisco,CA US"
17863,Rose,US,1946,"Dallas,TX US"
17864,Temple,US,1971,"Hickory Hills,IL US"
17865,Oswalt,US,1944,"Buffalo,NY US"
17866,Adams,US,1943,"Danbury,IA US"
17867,Barrow,US,1971,"Torrington,CT US"
17868,Munoz,US,1947,"Little Rock,AR US"
17869,Richardson,US,1981,"Seattle,WA US"
17870,Johnson,US,1984,"Oakland,CA US"
17871,Moore,US,1961,"Austin,TX US"
17872,Fulmer,US,1967,"Burr Ridge,IL US"
17873,Butler,US,1974,"Fairfield,CT US"
17874,Vaughn,US,1959,"Green Bay,WI US"
17875,Monson,US,1984,"Newark,NJ US"
17876,Jackson,US,1960,"Buffalo,NY US"
17877,Malone,US,1980,"Stroudsburg,PA US"
17878,Coates,US,1965,"Macomb,IL US"
17879,Gonzalez,US,1950,"Utica,MI US"
17880,Corvin,US,1970,"Memphis,TN US"
17881,Moodie,US,1947,"New York,NY US"
17882,Freed,US,1940,"Palm Springs,CA US"
17883,Peoples,US,1966,"Hartford,CT US"
17884,Barrow,US,1985,"Wagon Mound,NM US"
17885,Carte,US,1979,"Los Angeles,CA US"
17886,Collette,US,1944,"Roselle,IL US"
17887,Butler,US,1940,"Paducah,KY US"
17888,Sandberg,US,1950,"Faribault,MN US"
17889,Soto,US,1960,"West Allis,WI US"
17890,Gish,US,1983,"San Jose,CA US"
17891,Elliston,US,1974,"Crossett,AR US"
17892,Donahue,US,1942,"Colonie,NY US"
17893,Keating,US,1984,"Clearwater,FL US"
17894,Rich,US,1976,"Philadelphia,PA US"
17895,Wood,US,1951,"Muncie,IN US"
17896,Lewis,US,1983,"Miami,FL US"
17897,Morris,US,1970,"New York,NY US"
17898,Martinez,US,1959,"Fords,NJ US"
17899,Snodgrass,US,1969,"Costa Mesa,CA US"
17900,Young,US,1958,"White River,SD US"
17901,Copper,US,1941,"San Antonio,TX US"
17902,Saldana,US,1968,"Dekalb,IL US"
17903,Moore,US,1976,"Big Bend,WI US"
17904,Loveday,US,1965,"Columbus,OH US"
17905,Webb,US,1967,"Birmingham,AL US"
17906,Armentrout,US,1945,"Gibsonia,CO US"
17907,Payne,US,1983,"Owings Mills,MD US"
17908,Bryant,US,1950,"Lombard,IL US"
17909,Gross,US,1964,"Gloucester,MA US"
17910,Wolfe,US,1980,"Daytona Beach,FL US"
17911,Whorton,US,1945,"New York,NY US"
17912,Wilson,US,1985,"Wichita Falls,TX US"
17913,Cook,US,1962,"Saint Louis,MO US"
17914,Aleshire,US,1982,"Boston,MA US"
17915,Chamlee,US,1952,"New York,NY US"
17916,Verdin,US,1960,"Montgomery,AL US"
17917,Dunn,US,1941,"Chicago,IL US"
17918,Johnson,US,1948,"Falmouth,MA US"
17919,Griffin,US,1948,"Hemingway,SC US"
17920,Powell,US,1982,"Minneapolis,MN US"
17921,Lester,US,1977,"Tarpon Springs,FL US"
17922,Lasher,US,1964,"Atlanta,GA US"
17923,Thompson,US,1965,"Sparks,NV US"
17924,Gill,US,1973,"Valparaiso,IN US"
17925,Rome,US,1948,"San Francisco,CA US"
17926,Neumann,US,1982,"Atlanta,GA US"
17927,Putnam,US,1976,"Richmond,VA US"
17928,Moses,US,1958,"Charlotte,NC US"
17929,Black,US,1962,"Huntington Park,CA US"
17930,Bullard,US,1941,"Louisville,KY US"
17931,Phillips,US,1960,"Brattleboro,VT US"
17932,Kelly,US,1965,"Selinsgrove,PA US"
17933,Reade,US,1975,"Melmore,OH US"
17934,Gallagher,US,1975,"Milwaukee,WI US"
17935,Anderson,US,1984,"Norfolk,VA US"
17936,Williams,US,1964,"San Jose,CA US"
17937,Glover,US,1977,"Colorado Springs,CO US"
17938,Gray,US,1966,"Eagle,ID US"
17939,Shelton,US,1978,"Seattle,WA US"
17940,Xavier,US,1950,"Trenton,NJ US"
17941,Daniels,US,1969,"Wellsboro,PA US"
17942,Summerville,US,1953,"St Gabriel,LA US"
17943,Thompson,US,1948,"Milford,NH US"
17944,Phillips,US,1966,"Jacksonville,FL US"
17945,Martin,US,1983,"Oklahoma City,OK US"
17946,May,US,1950,"Portland,ME US"
17947,Quon,US,1946,"Laurel Springs,NJ US"
17948,Hollis,US,1966,"Denton,TX US"
17949,Holloman,US,1965,"Torreon (sandoval),NM US"
17950,Ferguson,US,1980,"Cambridge,MA US"
17951,Ayala,US,1961,"Oak Harbor,WA US"
17952,Jones,US,1968,"Attleboro,MA US"
17953,Rosa,US,1976,"Minneapolis,MN US"
17954,Mccartney,US,1971,"Thousand Oaks,CA US"
17955,Schoonover,US,1967,"Bloomsburg,PA US"
17956,Johnson,US,1952,"Coper Cove,TX US"
17957,Webb,US,1955,"Walnut,CA US"
17958,Johnson,US,1951,"Carl Junction,MO US"
17959,Schneider,US,1978,"Santa Clara,CA US"
17960,Hillis,US,1951,"Austin,TX US"
17961,Cardoza,US,1962,"Nanticoke,PA US"
17962,Townsend,US,1949,"Chicago,IL US"
17963,Russell,US,1955,"Austin,TX US"
17964,Bluford,US,1976,"Sacramento,CA US"
17965,Bohm,US,1940,"Los Angeles,CA US"
17966,Andrews,US,1976,"Oak Harbor,WA US"
17967,Schaaf,US,1948,"Long Beach,CA US"
17968,Turner,US,1966,"Revere,MA US"
17969,Knox,US,1948,"Burr Ridge,IL US"
17970,Baril,US,1960,"La Mesa,CA US"
17971,Aguirre,US,1979,"Kansas City,KS US"
17972,Medley,US,1970,"Anaheim,CA US"
17973,Sheets,US,1985,"Park Rapids,MN US"
17974,Hubbard,US,1976,"Poughkeepsie,NY US"
17975,Anders,US,1980,"Union City,OH US"
17976,Morrison,US,1966,"Wichita,KS US"
17977,Serna,US,1948,"Wells,NV US"
17978,Toon,US,1974,"Marquette,MI US"
17979,Fisher,US,1955,"Grand Rapids,MI US"
17980,Murphey,US,1981,"Fort Lauderdale,FL US"
17981,Sweet,US,1941,"Mount Airy,MD US"
17982,Neal,US,1959,"Kearns,UT US"
17983,Merritt,US,1967,"Washington,DC US"
17984,Bennett,US,1975,"Sandhill,MS US"
17985,Clements,US,1977,"Manchester,NH US"
17986,Ramirez,US,1960,"Cave Junction,OR US"
17987,Sowder,US,1980,"Richmond,CA US"
17988,Welch,US,1975,"Plano,TX US"
17989,Riley,US,1954,"Oasis,CA US"
17990,Higgins,US,1956,"Austin,TX US"
17991,Boyd,US,1974,"New York,NY US"
17992,Kane,US,1978,"Viborg,SD US"
17993,Jaramillo,US,1955,"Oak Park,IL US"
17994,Lage,US,1949,"Cortland,OH US"
17995,Kist,US,1974,"Toledo,OH US"
17996,Bishop,US,1954,"Irvine,CA US"
17997,Smith,US,1967,"Monroe,LA US"
17998,Nguyen,US,1953,"Phoenix,AZ US"
17999,Garza,US,1974,"Lansing,MI US"
18000,Laursen,US,1968,"Humansville,MO US"
18001,Larson,US,1965,"Oklahoma City,OK US"
18002,Hines,US,1946,"Burlington,WI US"
18003,Hollingshead,US,1944,"Downey,CA US"
18004,Trujillo,US,1952,"Plano,TX US"
18005,Walker,US,1949,"Houston,TX US"
18006,Jefferson,US,1942,"Burr Ridge,IL US"
18007,Crane,US,1971,"Salt Lake City,UT US"
18008,Martinez,US,1980,"Blue Mountain Lake,NY US"
18009,Zink,US,1943,"Dallas,TX US"
18010,Murphy,US,1940,"Piscataway,NJ US"
18011,Joyce,US,1942,"Utica,NY US"
18012,Grant,US,1940,"Indianapolis,IN US"
18013,Chavez,US,1977,"Secaucus,NJ US"
18014,Jones,US,1977,"Pittsburgh,PA US"
18015,Dobbs,US,1982,"San Jose,CA US"
18016,Poppe,US,1949,"Austin,TX US"
18017,Hart,US,1952,"New York,NY US"
18018,Fix,US,1954,"Los Angeles,CA US"
18019,Godwin,US,1970,"Harlingen,TX US"
18020,Curtis,US,1946,"Cocoa,FL US"
18021,Moore,US,1968,"Jersey City,NJ US"
18022,Stainbrook,US,1978,"Evansville,IN US"
18023,Reid,US,1982,"Baltimore,MD US"
18024,Case,US,1958,"Rochester,NY US"
18025,Lawrence,US,1952,"Lake Charles,LA US"
18026,Melvin,US,1960,"Sewickley,PA US"
18027,Simpson,US,1954,"Sun Valley,ID US"
18028,Nelson,US,1970,"Amarillo,TX US"
18029,Castanon,US,1983,"Denver,CO US"
18030,Molina,US,1971,"Worthington,OH US"
18031,Judkins,US,1983,"Monteagle,TN US"
18032,Sottile,US,1960,"Saint Louis,MO US"
18033,Mcclure,US,1981,"Birmingham,AL US"
18034,Kang,US,1980,"Abilene,TX US"
18035,Gulick,US,1975,"Richmond,VA US"
18036,Jones,US,1961,"Rancho Cordova,CA US"
18037,Oconnor,US,1946,"Hazelwood,MO US"
18038,Compton,US,1973,"Baton Rouge,LA US"
18039,Mangum,US,1982,"Beaufort,SC US"
18040,Hobbs,US,1953,"Grand Rapids,MI US"
18041,Chatham,US,1971,"Cotesfield,NE US"
18042,Knudtson,US,1984,"Springfield,MA US"
18043,Bennett,US,1958,"East Lansing,MI US"
18044,Hayes,US,1980,"Lenexa,MO US"
18045,Moore,US,1976,"Fort Myers,FL US"
18046,Gibbs,US,1970,"Pittsburgh,PA US"
18047,Milano,US,1950,"Durham,NC US"
18048,Paul,US,1957,"Corona,NY US"
18049,Shannon,US,1947,"Des Moines,IA US"
18050,Robbs,US,1940,"Trenton,NJ US"
18051,Depuy,US,1981,"Norcross,GA US"
18052,Rodriguez,US,1947,"Barbers Point,HI US"
18053,Engman,US,1982,"Chicago,IL US"
18054,Lawrence,US,1956,"East Syracuse,NY US"
18055,Edens,US,1958,"Fort Worth,TX US"
18056,Leiker,US,1946,"Blanchard,LA US"
18057,Brown,US,1963,"Fort Worth,TX US"
18058,Holmes,US,1959,"Southfield,MI US"
18059,Mercado,US,1955,"Minneapolis,MN US"
18060,Garcia,US,1977,"Sherman Oaks,CA US"
18061,Herring,US,1967,"Santa Fe Springs,CA US"
18062,Brown,US,1970,"Beaufort,SC US"
18063,Lopez,US,1969,"Mechanicsburg,PA US"
18064,Perez,US,1981,"Jefferson City,MO US"
18065,Turner,US,1966,"South Havre,MT US"
18066,Timmons,US,1953,"Oshkosh,WI US"
18067,Ayers,US,1946,"Annapolis Junction,MD US"
18068,Jones,US,1956,"Marietta,TX US"
18069,Appleby,US,1964,"Anderson,SC US"
18070,Forrest,US,1949,"Hancock,NH US"
18071,Glessner,US,1969,"Tucson,AZ US"
18072,Lim,US,1972,"Los Angeles,CA US"
18073,Nelson,US,1962,"Brentwood,NY US"
18074,Sanders,US,1981,"Remsen,IA US"
18075,Stewart,US,1983,"Shreveport,LA US"
18076,Forrest,US,1950,"Dallas,TX US"
18077,Foster,US,1962,"Passaic,NJ US"
18078,Piscitelli,US,1964,"Greenwich,CT US"
18079,Laing,US,1944,"Denver,CO US"
18080,Gutierrez,US,1940,"Syracuse,NY US"
18081,Ryan,US,1971,"Erie,PA US"
18082,Ferrara,US,1962,"Long Beach,CA US"
18083,Acuna,US,1957,"Overland,MO US"
18084,Miranda,US,1981,"Washington,DC US"
18085,Thurman,US,1950,"Grand Ronde,OR US"
18086,Coburn,US,1957,"Duluth,MN US"
18087,Zachary,US,1983,"Mcclellan,CA US"
18088,Williams,US,1973,"Akron,OH US"
18089,Webster,US,1963,"Walnut Creek,CA US"
18090,Hensley,US,1959,"Carlisle,PA US"
18091,Hoskins,US,1969,"City Of Commerce,CA US"
18092,Delvalle,US,1953,"Rockford,IL US"
18093,Turnbow,US,1945,"Castroville,CA US"
18094,Touchette,US,1951,"Frazee,MN US"
18095,Dale,US,1956,"Cocoa,FL US"
18096,Woods,US,1978,"Grey Eagle,MN US"
18097,Staples,US,1941,"Livingston,NJ US"
18098,Spradlin,US,1957,"Stockton,CA US"
18099,Anderson,US,1965,"Springfield,OH US"
18100,Gould,US,1960,"Belvidere,IL US"
18101,Wilkinson,US,1963,"Golden Valley,MN US"
18102,Lezama,US,1970,"Chattanooga,TN US"
18103,Spikes,US,1946,"Saint Louis,MO US"
18104,Wilkinson,US,1977,"Rutledge,TN US"
18105,Taub,US,1965,"Roanoke,VA US"
18106,Marks,US,1942,"Youngstown,OH US"
18107,Sifuentes,US,1948,"Eau Claire,WI US"
18108,Parker,US,1940,"Eau Claire,WI US"
18109,Reed,US,1971,"Philadelphia,PA US"
18110,Baines,US,1971,"Minneapolis,MN US"
18111,Phillips,US,1951,"Little Rock,AR US"
18112,Marshall,US,1968,"Huntington,NY US"
18113,Daniels,US,1977,"Garden City,NY US"
18114,Delacruz,US,1975,"Philadelphia,PA US"
18115,Talkington,US,1957,"San Bernardino,CA US"
18116,Morrell,US,1977,"Laguna Niguel,CA US"
18117,Russ,US,1983,"Port Royal,PA US"
18118,Lanning,US,1971,"New Orleans,LA US"
18119,Gutierrez,US,1958,"Dallas,TX US"
18120,Burgess,US,1956,"Moscow,KS US"
18121,Tompkins,US,1947,"San Angelo,TX US"
18122,Richardson,US,1960,"Kenner,LA US"
18123,Schoonover,US,1941,"Saugus,MA US"
18124,Prins,US,1975,"Osterville,MA US"
18125,Thompson,US,1962,"Lafayette,LA US"
18126,Martinez,US,1984,"Sheffield,PA US"
18127,Jones,US,1984,"Forney,TX US"
18128,Houle,US,1951,"Rancho Cordova,CA US"
18129,Freitag,US,1940,"Fort Myers,FL US"
18130,Layne,US,1940,"Midland,TX US"
18131,Richards,US,1953,"Wayne,PA US"
18132,Mcgee,US,1977,"Napa,CA US"
18133,Reyes,US,1961,"Seattle,WA US"
18134,Richards,US,1946,"Dublin,CA US"
18135,Summers,US,1975,"Struthers,OH US"
18136,Harris,US,1945,"Bakersfield,CA US"
18137,Winget,US,1973,"Johnstown,PA US"
18138,Obrien,US,1972,"Greensboro,NC US"
18139,Strauss,US,1980,"Stamford,CT US"
18140,Rhodes,US,1941,"Lafayette,LA US"
18141,Keller,US,1957,"Wayne,PA US"
18142,Low,US,1940,"Saginaw,MI US"
18143,Guerrero,US,1945,"Deport,TX US"
18144,Deltoro,US,1975,"Greenville,SC US"
18145,Hadden,US,1964,"New Rome,OH US"
18146,Jenkins,US,1958,"Jacksonville,FL US"
18147,Johnson,US,1943,"Indianapolis,IN US"
18148,Rodriguez,US,1965,"Corpus Christi,TX US"
18149,Davis,US,1959,"Corinth,NY US"
18150,Hadlock,US,1956,"Liscomb,IA US"
18151,Hendon,US,1978,"City Of Commerce,CA US"
18152,Ward,US,1968,"Newport,RI US"
18153,Long,US,1965,"Vancouver,WA US"
18154,Frick,US,1972,"Madison,WI US"
18155,Winston,US,1955,"Reno,NV US"
18156,Hershman,US,1984,"Beltsville,MD US"
18157,Delbosque,US,1942,"Baltimore,MD US"
18158,Leach,US,1979,"Houston,TX US"
18159,Price,US,1963,"Etna,NY US"
18160,Diamond,US,1964,"Green Bay,WI US"
18161,Covey,US,1950,"Indianapolis,IN US"
18162,Decker,US,1968,"Raleigh,NC US"
18163,Sims,US,1984,"Laurel Springs,NJ US"
18164,Loyd,US,1984,"Roseville,MI US"
18165,Johnson,US,1942,"Magna,UT US"
18166,Aponte,US,1976,"Tampa,FL US"
18167,Wright,US,1943,"Elmhurst,NY US"
18168,Theriault,US,1984,"Lombard,IL US"
18169,Galvan,US,1974,"Metairie,LA US"
18170,Friedman,US,1947,"Arlington,VA US"
18171,Xu,US,1971,"Laurel,MD US"
18172,Frazier,US,1967,"Cocoa,FL US"
18173,Riley,US,1984,"Brattleboro,VT US"
18174,Hammond,US,1957,"Ventura,CA US"
18175,Styers,US,1947,"Tacoma,WA US"
18176,Barrientos,US,1954,"Houston,TX US"
18177,Ferris,US,1946,"Stlouis,MO US"
18178,Ross,US,1946,"Rockport,TX US"
18179,Briseno,US,1940,"Norwalk,OH US"
18180,Catlett,US,1951,"Mason City,IA US"
18181,Miller,US,1960,"Hayward,CA US"
18182,Flaherty,US,1970,"Willimantic,CT US"
18183,Buggs,US,1970,"Gibsonia,PA US"
18184,Crowell,US,1982,"Washington,VA US"
18185,Harris,US,1957,"Tulsa,OK US"
18186,Taylor,US,1947,"Phila,PA US"
18187,Craig,US,1945,"Troy,NY US"
18188,Cable,US,1955,"Durand,MI US"
18189,Riley,US,1943,"Bayside,NY US"
18190,Boland,US,1941,"Raytown,MO US"
18191,Garcia,US,1963,"Alexandria,VA US"
18192,Haynes,US,1945,"Concord,CA US"
18193,Grogg,US,1947,"Florence,SC US"
18194,Simmon,US,1969,"Lake City,FL US"
18195,Williams,US,1977,"Newport,RI US"
18196,Reed,US,1955,"Los Angeles,CA US"
18197,Lappin,US,1976,"South Burlington,VT US"
18198,Fox,US,1959,"South Boston,MA US"
18199,Range,US,1975,"Des Moines,IA US"
18200,Wilson,US,1961,"Elk Grove Village,IL US"
18201,Myers,US,1955,"Piedmont,SC US"
18202,Thornton,US,1964,"Melbourne,FL US"
18203,Collier,US,1940,"Cordele,GA US"
18204,Clemente,US,1985,"Oakland,CA US"
18205,Burton,US,1970,"Sapulpa,OK US"
18206,Jones,US,1973,"Buffalo,NY US"
18207,Fuhrman,US,1949,"Prescott,AZ US"
18208,Ramirez,US,1973,"Bronx,NY US"
18209,Light,US,1983,"Lawson,MO US"
18210,Tomlin,US,1946,"Iuka,MS US"
18211,Kanagy,US,1952,"Immokalee,FL US"
18212,Lang,US,1964,"Cedar Rapids,IA US"
18213,Strothers,US,1951,"White Plains,NY US"
18214,Terrell,US,1980,"San Bernardino,CA US"
18215,Burns,US,1962,"Southfield,MI US"
18216,Havener,US,1967,"South Burlington,VT US"
18217,Black,US,1963,"Jacksonville Beach,FL US"
